valid_time,price_buy,price_sell,generation,solar_generation,wind_generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2020-02-14T09:00:00.000+00:00,0.4793,0.39930000000000004,229.06258660591314,229.06258660591314,-0.0,338.9222177455106,109.85963113959744,0.0,0.0,0.0,0.0,52.655721205209055,1.6478944670939615,9.683039005632418,62.33876021084147
2020-02-14T10:00:00.000+00:00,0.45439999999999997,0.3744,266.88319361790644,266.88319361790644,-0.0,307.06375879390345,40.180565175997,0.0,0.0,0.0,0.0,18.258048815973037,0.602708477639955,8.637853016178413,26.89590183215145
2020-02-14T11:00:00.000+00:00,0.4328,0.35280000000000006,265.1624705963406,265.1624705963406,-0.0,305.73337965520597,40.57090905886537,0.0,0.0,0.0,0.0,17.55908944067693,0.6085636358829805,8.643708174421437,26.20279761509837
2020-02-14T12:00:00.000+00:00,0.40369999999999995,0.3237,122.76716908451328,122.76716908451328,-0.0,293.8212900328581,171.0541209483448,0.0,0.0,0.0,0.0,69.05454862684678,2.565811814225172,10.600956352763628,79.65550497961041
2020-02-14T13:00:00.000+00:00,0.40090000000000003,0.3209000000000001,167.6223862803748,167.6223862803748,-0.0,295.94931664304784,128.32693036267304,0.0,0.0,0.0,0.0,51.44626638239563,1.9249039554400955,9.960048493978553,61.40631487637418
2020-02-14T14:00:00.000+00:00,0.4018,0.32180000000000003,94.06351310314129,94.06351310314129,-0.0,330.322040490641,236.25852738749967,0.0,0.0,0.0,0.0,94.92867630429737,3.543877910812495,11.579022449350951,106.50769875364833
2020-02-14T15:00:00.000+00:00,0.423,0.343,7.6665162768152095,7.6665162768152095,-0.0,367.8624641505695,360.1959478737543,0.0,0.0,0.0,0.0,152.36288595059804,5.402939218106314,13.438083756644772,165.8009697072428
2020-02-14T16:00:00.000+00:00,0.4547999999999999,0.37479999999999997,-0.059045760929728124,-0.059045760929728124,-0.0,443.19957503429987,443.2586207952296,0.0,0.0,0.0,0.0,201.5940207376704,6.648879311928444,14.6840238504669,216.2780445881373
2020-02-14T17:00:00.000+00:00,0.4656,0.38560000000000005,-0.0,-0.0,-0.0,450.9563672503192,450.9563672503192,0.0,0.0,0.0,0.0,209.96528459174863,6.764345508754788,14.799490047293245,224.76477463904186
2020-02-14T18:00:00.000+00:00,0.23789999999999997,0.15789999999999996,-0.0,-0.0,-0.0,420.94016427753036,420.94016427753036,0.0,0.0,0.0,0.0,100.14166508162447,6.314102464162955,14.349247002701413,114.49091208432588
2020-02-14T19:00:00.000+00:00,0.1761,0.09609999999999999,-0.0,-0.0,-0.0,406.54589189213453,406.54589189213453,0.0,0.0,0.0,0.0,71.59273156220489,6.098188378382018,14.133332916920475,85.72606447912537
2020-02-14T20:00:00.000+00:00,0.17029999999999998,0.09029999999999996,-0.0,-0.0,-0.0,410.54595642996713,410.54595642996713,0.0,0.0,0.0,0.0,69.9159763800234,6.1581893464495066,14.193333884987965,84.10931026501136
2020-02-14T21:00:00.000+00:00,0.16640000000000002,0.0864,-0.0,-0.0,-0.0,392.0238753900739,392.0238753900739,0.0,0.0,0.0,0.0,65.2327728649083,5.880358130851108,13.915502669389564,79.14827553429787
