valid_time,price_buy,price_sell,generation,solar_generation,wind_generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-09-27T13:00:00.000+00:00,0.37939999999999996,0.2994,89.29703437622004,16.532513170769146,72.76452120545089,210.91780167481994,121.6207672985999,0.0,0.0,0.0,0.0,46.142919113088794,1.8243115094789983,12.369227371689192,58.512146484777986
2019-09-27T14:00:00.000+00:00,0.39909999999999995,0.3191,52.491572727193,19.175335645545747,33.31623708164726,221.87722015443873,169.38564742724571,0.0,0.0,0.0,0.0,67.60181188821376,2.5407847114086857,13.085700573618878,80.68751246183264
2019-09-27T15:00:00.000+00:00,0.47729999999999995,0.3973,51.470932032935764,30.10747512819827,21.363456904737497,220.8516482086021,169.38071617566635,0.0,0.0,0.0,0.0,80.84541583064554,2.540710742634995,13.085626604845189,93.93104243549072
2019-09-27T16:00:00.000+00:00,0.4943,0.41430000000000006,38.03991490699357,8.604728069357089,29.435186837636483,242.70918414608118,204.6692692390876,0.0,0.0,0.0,0.0,101.16801978488101,3.070039038586314,13.614954900796507,114.78297468567752
2019-09-27T17:00:00.000+00:00,0.512,0.432,16.092693218263857,-0.0,16.092693218263857,246.83687121683005,230.7441779985662,0.0,0.0,0.0,0.0,118.14101913526589,3.4611626699784925,14.006078532188685,132.14709766745457
2019-09-27T18:00:00.000+00:00,0.5035000000000001,0.42350000000000004,35.681350296455136,-0.0,35.681350296455136,238.2603533721058,202.5790030756507,0.0,0.0,0.0,0.0,101.99852804859013,3.03868504613476,13.583600908344952,115.58212895693508
2019-09-27T19:00:00.000+00:00,0.383,0.30300000000000005,41.05066117821671,-0.0,41.05066117821671,231.6693833961662,190.6187222179495,0.0,0.0,0.0,0.0,73.00697060947466,2.8592808332692425,13.404196695479435,86.41116730495409
2019-09-27T20:00:00.000+00:00,0.37179999999999996,0.2918,19.46758794987515,-0.0,19.46758794987515,222.95585090886476,203.48826295898962,0.0,0.0,0.0,0.0,75.65693616815233,3.0523239443848444,13.597239806595038,89.25417597474735
2019-09-27T21:00:00.000+00:00,0.35059999999999997,0.2706,15.675724100901837,-0.0,15.675724100901837,200.7870567411786,185.11133264027674,0.0,0.0,0.0,0.0,64.90003322368102,2.776669989604151,13.321585851814344,78.22161907549535
2019-09-27T22:00:00.000+00:00,0.3555,0.2755,40.35470206090649,-0.0,40.35470206090649,181.04423698561897,140.68953492471246,0.0,0.0,0.0,0.0,50.01512966573528,2.110343023870687,12.65525888608088,62.67038855181616
