valid_time,price_buy,price_sell,generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-11-13T03:00:00.000+00:00,0.4203,0.34030000000000005,95.13794768445756,282.5522069867007,187.41425930224312,0,0,0,833,78.77021318473278,2.8112138895336467,10.739488967629446,89.50970215236222
2019-11-13T04:00:00.000+00:00,0.44749999999999995,0.3675,99.42108720917905,296.11758731435833,196.69650010517927,0,0,0,833,88.02168379706771,2.9504475015776888,10.878722579673488,98.90040637674119
2019-11-13T05:00:00.000+00:00,0.46049999999999996,0.3805,80.6919849977207,320.9560342782558,240.26404928053512,0,0,0,833,110.64159469368641,3.6039607392080266,11.532235817303826,122.17383051099023
2019-11-13T06:00:00.000+00:00,0.517,0.437,97.83721934790239,324.57160723534,226.73438788743763,0,0,0,833,117.22167853780526,3.4010158183115644,11.329290896407365,128.55096943421262
2019-11-13T07:00:00.000+00:00,0.5608,0.48079999999999995,105.90530541443853,304.42673607597675,198.5214306615382,0,0,0,833,111.33081831499062,2.977821459923073,10.906096538018872,122.2369148530095
2019-11-13T08:00:00.000+00:00,0.5556000000000001,0.4756000000000001,129.96112329350703,311.73732421743966,181.77620092393263,0,0,0,833,100.99485723333699,2.726643013858989,10.654918091954789,111.64977532529177
2019-11-13T09:00:00.000+00:00,0.5412,0.4612,151.85426732253714,299.463698448449,147.60943112591187,0,0,0,833,79.8862241253435,2.214141466888678,10.142416544984478,90.02864067032797
2019-11-13T10:00:00.000+00:00,0.5459,0.46590000000000004,157.53093268272232,287.54664956148605,130.01571687876373,0,0,0,833,70.97557984411712,1.9502357531814558,9.878510831277255,80.85409067539437
2019-11-13T11:00:00.000+00:00,0.5297,0.4497,124.19126775685191,291.51400104284585,167.32273328599393,0,0,0,833,88.63085182159098,2.509840999289909,10.438116077385708,99.06896789897668
2019-11-13T12:00:00.000+00:00,0.5912,0.5111999999999999,69.43990703552487,292.9214464578168,223.48153942229192,0,0,0,833,132.12228610645897,3.3522230913343787,11.280498169430178,143.40278427588913
2019-11-13T13:00:00.000+00:00,0.5998,0.5197999999999999,42.254105045511324,289.29082353989077,247.03671849437944,0,0,0,833,148.17262375292879,3.7055507774156915,11.63382585551149,159.80644960844026
2019-11-13T14:00:00.000+00:00,0.6242000000000001,0.5442,55.88328727387169,313.3809085596265,150.41090478588706,0,0,107.08671649986775,714.0147594445914,93.88648676735072,2.256163571788306,10.184438649884106,104.07092541723482
2019-11-13T15:00:00.000+00:00,0.6751,0.5951,66.02226868407152,341.6661565712101,0,0,0,275.6438878871386,407.74377290332626,0,0,7.928275078095799,7.928275078095799
2019-11-13T16:00:00.000+00:00,0.7120000000000001,0.632,67.77801637218715,359.7774119851808,0,0,0,291.9993956129936,83.30000000000001,0,0,7.928275078095799,7.928275078095799
2019-11-13T17:00:00.000+00:00,0.6009000000000001,0.5209,59.92819466849589,343.7506955521394,283.8225008836435,0,0,0,83.30000000000001,170.5489407809814,4.257337513254653,12.185612591350452,182.73455337233185
2019-11-13T18:00:00.000+00:00,0.5694,0.4894,51.7975733901759,354.35843228158893,302.56085889141303,0,0,0,83.30000000000001,172.2781530527706,4.538412883371195,12.466687961466995,184.74484101423758
2019-11-13T19:00:00.000+00:00,0.5022,0.4222,53.34430169870348,332.68213689131636,279.3378351926129,0,0,0,83.30000000000001,140.28346083373017,4.190067527889193,12.118342605984992,152.40180343971517
2019-11-13T20:00:00.000+00:00,0.46909999999999996,0.3891,53.145081783361526,315.95804429941705,262.8129625160555,0,0,0,83.30000000000001,123.28556071628162,3.9421944377408327,11.870469515836632,135.15603023211827
2019-11-13T21:00:00.000+00:00,0.4547,0.37470000000000003,26.14937226592914,316.374499046982,290.2251267810529,0,0,0,83.30000000000001,131.96536514734476,4.3533769017157935,12.281651979811592,144.24701712715634
2019-11-13T22:00:00.000+00:00,0.4472,0.3672,29.606659559351925,314.8445819298986,285.2379223705467,0,0,0,83.30000000000001,127.55839888410848,4.2785688355582,12.206843913654,139.76524279776248
2019-11-13T23:00:00.000+00:00,0.4421,0.36210000000000003,6.25116005539455,300.3619389727072,341.7355451988543,0,47.62476628154164,0,126.16228965338749,151.0812845324135,5.126033177982815,13.054308256078613,164.1355927884921
2019-11-14T00:00:00.000+00:00,0.439,0.35900000000000004,-0.963515761748461,310.8387528560469,495.41005352858076,0,183.60778491078543,0,291.40929607309437,217.48501349904694,7.431150802928711,15.35942588102451,232.84443938007144
2019-11-14T01:00:00.000+00:00,0.4356,0.3556,0.7669072029648424,303.86586209646686,495.41005352858076,0,192.31109863507874,0,464.48928484466524,215.80061931704978,7.431150802928711,15.35942588102451,231.16004519807427
